"t","v","k","N","Source","arith_family","arith_tier"
6,18,899,2117064534,"Power N-CT31^2T2","Power N-CT","ARITHMETIC"
6,18,961,2117064570,"Power N-CT31^2","Power N-CT","ARITHMETIC"
6,18,962,2356094940,"Add 1 factors","Add n factors","ARITHMETIC"
6,18,963,2484783852,"Add 2 factors","Add n factors","ARITHMETIC"
6,18,973,2550381434,"Power N-CT41^2Trin4,4,12","Power N-CT","ARITHMETIC"
6,18,1039,2550381470,"Power N-CT41^2Trin4,4,10","Power N-CT","ARITHMETIC"
6,18,1073,2552857514,"Power N-CT41^2T12T4","Power N-CT","ARITHMETIC"
6,18,1147,2552857550,"Power N-CT41^2T10T4","Power N-CT","ARITHMETIC"
6,18,1189,2555333594,"Power N-CT41^2T12","Power N-CT","ARITHMETIC"
6,18,1271,2555333630,"Power N-CT41^2T10","Power N-CT","ARITHMETIC"
6,18,1333,2585828744,"Power N-CT43^2T12","Power N-CT","ARITHMETIC"
6,18,1369,2594951216,"Power N-CT41^2T4T4","Power N-CT","ARITHMETIC"
6,18,1517,2597427296,"Power N-CT41^2T4","Power N-CT","ARITHMETIC"
6,18,1681,2599903376,"Power N-CT41^2","Power N-CT","ARITHMETIC"
6,18,1763,2630398490,"Power N-CT43^2T2","Power N-CT","ARITHMETIC"
6,18,1851,2632744268,"Power N-CT43^2+2","Power N-CT","ARITHMETIC"
6,18,1852,2634569252,"Power N-CT43^2+3","Power N-CT","ARITHMETIC"
6,18,1861,2887131140,"Power N-CT47^2Arc(8)","Power N-CT","ARITHMETIC"
6,18,1901,2929224788,"Power N-CT47^2Arc(7)","Power N-CT","ARITHMETIC"
6,18,1946,2961214768,"Power N-CT73^2Trin3,8,42","Power N-CT","ARITHMETIC"
6,18,2015,2961338230,"Power N-CT73^2T42T8","Power N-CT","ARITHMETIC"
6,18,2025,2963553670,"Power N-CT73^2T28T28","Power N-CT","ARITHMETIC"
6,18,2086,2963560546,"Power N-CT73^2Trin3,3,42","Power N-CT","ARITHMETIC"
6,18,2170,2963684008,"Power N-CT73^2T42T3","Power N-CT","ARITHMETIC"
6,18,2263,2963807470,"Power N-CT73^2T42","Power N-CT","ARITHMETIC"
6,18,2266,3000962710,"Power N-CT73^2Trin14,14,27","Power N-CT","ARITHMETIC"
6,18,2407,3003308434,"Power N-CT73^2Trin8,14,28","Power N-CT","ARITHMETIC"
6,18,2419,3003431896,"Power N-CT73^2T32T14","Power N-CT","ARITHMETIC"
6,18,2458,3003438790,"Power N-CT73^2Trin8,14,27","Power N-CT","ARITHMETIC"
6,18,2562,3005654212,"Power N-CT73^2Trin3,14,28","Power N-CT","ARITHMETIC"
6,18,2655,3005777674,"Power N-CT73^2T28T14","Power N-CT","ARITHMETIC"
6,18,2701,3005901136,"Power N-CT73^2T36","Power N-CT","ARITHMETIC"
6,18,2714,3005908030,"Power N-CT73^2T27T14","Power N-CT","ARITHMETIC"
6,18,2814,3008130292,"Power N-CT73^2Trin3,8,28","Power N-CT","ARITHMETIC"
6,18,2925,3008253754,"Power N-CT73^2T28T8","Power N-CT","ARITHMETIC"
6,18,2993,3008377216,"Power N-CT73^2T32","Power N-CT","ARITHMETIC"
6,18,3024,3010476070,"Power N-CT73^2Trin3,3,28","Power N-CT","ARITHMETIC"
6,18,3150,3010599532,"Power N-CT73^2T28T3","Power N-CT","ARITHMETIC"
6,18,3285,3010722994,"Power N-CT73^2T28","Power N-CT","ARITHMETIC"
6,18,3358,3010853350,"Power N-CT73^2T27","Power N-CT","ARITHMETIC"
6,18,3481,3048001678,"Power N-CT73^2T14T14","Power N-CT","ARITHMETIC"
6,18,3682,3050354296,"Power N-CT73^2Trin3,8,14","Power N-CT","ARITHMETIC"
6,18,3835,3050477758,"Power N-CT73^2T14T8","Power N-CT","ARITHMETIC"
6,18,3962,3052700074,"Power N-CT73^2Trin3,3,14","Power N-CT","ARITHMETIC"
6,18,4130,3052823536,"Power N-CT73^2T14T3","Power N-CT","ARITHMETIC"
6,18,4307,3052946998,"Power N-CT73^2T14","Power N-CT","ARITHMETIC"
6,18,4364,3055176154,"Power N-CT73^2Trin3,3,8","Power N-CT","ARITHMETIC"
6,18,4550,3055299616,"Power N-CT73^2T8T3","Power N-CT","ARITHMETIC"
6,18,4745,3055423078,"Power N-CT73^2T8","Power N-CT","ARITHMETIC"
6,18,4900,3057645394,"Power N-CT73^2T3T3","Power N-CT","ARITHMETIC"
6,18,5110,3057768856,"Power N-CT73^2T3","Power N-CT","ARITHMETIC"
6,18,5330,3057892318,"Power N-CT73^2+1","Power N-CT","ARITHMETIC"
6,18,5332,3057982174,"Power N-CT73^2+3","Power N-CT","ARITHMETIC"
6,18,5411,3454150762,"Power N-CT79^2Trin3,3,5","Power N-CT","ARITHMETIC"
6,18,5557,3454157674,"Power N-CT79^2Trin3,3,3","Power N-CT","ARITHMETIC"
6,18,5624,3493768312,"Power N-CT79^2T5T3","Power N-CT","ARITHMETIC"
6,18,5776,3493775224,"Power N-CT79^2T3T3","Power N-CT","ARITHMETIC"
6,18,5810,3533262400,"Power N-CT83^2T13","Power N-CT","ARITHMETIC"
6,18,6142,3533385862,"Power N-CT83^2T9","Power N-CT","ARITHMETIC"
6,18,6308,3533392774,"Power N-CT83^2T7","Power N-CT","ARITHMETIC"
6,18,6464,3558153574,"Power N-CT89^2Trin2,2,13","Power N-CT","ARITHMETIC"
6,18,6612,3560629654,"Power N-CT89^2T13T2","Power N-CT","ARITHMETIC"
6,18,6790,3562975360,"Power N-CT97^2T27","Power N-CT","ARITHMETIC"
6,18,7178,3563098822,"Power N-CT97^2T23","Power N-CT","ARITHMETIC"
6,18,7372,3563105734,"Power N-CT97^2T21","Power N-CT","ARITHMETIC"
6,18,7378,3582914374,"Power N-CT101^2Arc(4)T25","Power N-CT","ARITHMETIC"
6,18,7451,3585390454,"Power N-CT101^2Arc(3)T25","Power N-CT","ARITHMETIC"
6,18,7525,3587866534,"Power N-CT101^2Arc(2)T25","Power N-CT","ARITHMETIC"
6,18,7600,3590342614,"Power N-CT101^2T25T1","Power N-CT","ARITHMETIC"
6,18,7630,3592688320,"perfect hash family13,11881,109T39","perfect hash family","ARITHMETIC"
6,18,8066,3592811782,"perfect hash family13,11881,109T35","perfect hash family","ARITHMETIC"
6,18,8284,3592818694,"perfect hash family13,11881,109T33","perfect hash family","ARITHMETIC"
6,18,8790,3602723284,"Power N-CT101^2Arc(13)T2","Power N-CT","ARITH_OPEN"
6,18,9412,3605199364,"Power N-CT97^2+3","Power N-CT","ARITHMETIC"
6,18,9421,3617579764,"Power N-CT101^2Arc(8)","Power N-CT","ARITHMETIC"
6,18,9515,3620055844,"Power N-CT101^2Arc(7)","Power N-CT","ARITHMETIC"
6,18,9610,3622531924,"Power N-CT101^2Arc(6)","Power N-CT","ARITHMETIC"
6,18,9706,3625008004,"Power N-CT101^2Arc(5)","Power N-CT","ARITHMETIC"
6,18,9803,3627484084,"Power N-CT101^2Arc(4)","Power N-CT","ARITHMETIC"
6,18,9901,3629960164,"Power N-CT101^2Arc(3)","Power N-CT","ARITHMETIC"
6,18,10000,3632436244,"Power N-CT101^2T1T1","Power N-CT","ARITHMETIC"
2,19,21,462,"Add a symbol (binary)","terminal (search or published array)","TERMINAL_CLAIMED"
2,19,22,497,"projection (C) postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
2,19,24,499,"projection (C) postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
2,19,25,502,"projection (C) postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
2,19,26,504,"projection (C) postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
2,19,27,507,"projection (C) postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
2,19,28,509,"projection (C) postop TJ-SA","terminal (search or published array)","TERMINAL_CLAIMED"
2,19,29,572,"projection (C) postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
2,19,30,574,"projection (C) postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
2,19,31,576,"projection (C) postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
2,19,32,577,"projection (C) postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
2,19,33,637,"projection (C) postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
2,19,34,638,"projection (C) postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
2,19,35,640,"projection (C) postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
2,19,36,645,"projection (C) postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
2,19,45,660,"Fix 6 symbols (LCDST)","terminal (search or published array)","TERMINAL_CLAIMED"
2,19,46,673,"Fix 6 symbols (LCDST)","terminal (search or published array)","TERMINAL_CLAIMED"
2,19,47,686,"Fix 6 symbols (LCDST)","terminal (search or published array)","TERMINAL_CLAIMED"
2,19,456,776,"Direct product","Direct product","ARITH_OPEN"
2,19,457,793,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,480,794,"Direct product","Direct product","ARITH_OPEN"
2,19,500,815,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,501,826,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,503,827,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,505,829,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,509,830,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,512,831,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,517,832,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,519,833,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,520,834,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,521,845,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,522,846,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,524,848,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,540,849,"Direct product","Direct product","ARITHMETIC"
2,19,560,851,"Direct product","Direct product","ARITHMETIC"
2,19,561,879,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,562,880,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,564,881,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,565,882,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,570,883,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,576,884,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,577,885,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,578,886,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,580,887,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,583,897,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,585,898,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,586,899,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,589,901,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,593,902,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,596,903,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,599,904,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,600,907,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,603,917,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,620,918,"Direct product","Direct product","ARITHMETIC"
2,19,640,919,"Direct product","Direct product","ARITHMETIC"
2,19,648,922,"Direct product","Direct product","ARITH_OPEN"
2,19,672,924,"Direct product","Direct product","ARITH_OPEN"
2,19,678,944,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,684,945,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,700,946,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,705,959,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,714,960,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,719,961,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,725,962,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,727,963,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,728,964,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,729,978,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,742,979,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,745,980,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,755,981,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,756,982,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,768,992,"Direct product","Direct product","ARITH_OPEN"
2,19,770,998,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,784,999,"Direct product","Direct product","ARITHMETIC"
2,19,888,1002,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,19,900,1014,"Direct product","Direct product","ARITH_OPEN"
2,19,908,1015,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,19,920,1027,"Direct product","Direct product","ARITH_OPEN"
2,19,928,1028,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,19,952,1040,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,19,7980,1062,"Direct product","Direct product","ARITH_OPEN"
2,19,9120,1118,"Direct product","Direct product","ARITHMETIC"
2,19,9139,1135,"Direct product generalized","Direct product","ARITH_INFERRED"
2,19,9582,1136,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,19,9600,1153,"Direct product","Direct product","ARITH_OPEN"
2,19,9680,1157,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,19,10000,1158,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,19,10014,1168,"Direct product generalized","Direct product","ARITH_INFERRED"
2,19,10052,1169,"Direct product generalized","Direct product","ARITH_INFERRED"
2,19,10091,1171,"Direct product generalized","Direct product","ARITH_INFERRED"
2,19,10168,1172,"Direct product generalized","Direct product","ARITH_INFERRED"
2,19,10225,1173,"Direct product generalized","Direct product","ARITH_INFERRED"
2,19,10320,1174,"Direct product generalized","Direct product","ARITH_INFERRED"
2,19,10359,1175,"Direct product generalized","Direct product","ARITH_INFERRED"
2,19,10378,1176,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,10379,1177,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,10400,1179,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,19,10412,1187,"Direct product generalized","Direct product","ARITH_INFERRED"
2,19,10431,1188,"Direct product generalized","Direct product","ARITH_INFERRED"
2,19,10469,1190,"Direct product generalized","Direct product","ARITH_INFERRED"
2,19,10944,1191,"Direct product","Direct product","ARITH_OPEN"
2,19,11172,1193,"Direct product","Direct product","ARITHMETIC"
2,19,11200,1210,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,19,11418,1213,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,11500,1214,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,11520,1227,"Direct product","Direct product","ARITH_OPEN"
2,19,11534,1228,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,11719,1229,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,11831,1230,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,12000,1231,"Direct product","Direct product","ARITH_OPEN"
2,19,12020,1233,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,12038,1238,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,12067,1245,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,12128,1246,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,12158,1247,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,12256,1248,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,12318,1249,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,12346,1250,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,12480,1251,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,12500,1252,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,12539,1253,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,12542,1254,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,12560,1255,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,12564,1257,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,12580,1258,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,12581,1259,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,12583,1260,"Direct product generalized","Direct product","ARITH_OPEN"
2,19,12768,1261,"Direct product","Direct product","ARITHMETIC"
2,19,12935,1264,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,19,12960,1265,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,19,13414,1266,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,19,13440,1268,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,19,13520,1286,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,19,13680,1287,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,19,14000,1288,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,19,14040,1305,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,19,14060,1306,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,19,14180,1307,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,19,14560,1308,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,19,14580,1323,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,19,14600,1324,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,19,14820,1325,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,19,15120,1326,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,19,15330,1334,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,19,15360,1336,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,19,15552,1338,"Direct product","Direct product","ARITH_OPEN"
2,19,16128,1341,"Direct product","Direct product","ARITH_OPEN"
2,19,17727,1344,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,19,17955,1356,"Direct product","Direct product","ARITH_OPEN"
2,19,18126,1357,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,19,18354,1369,"Direct product","Direct product","ARITH_OPEN"
2,19,18525,1370,"PCAx2PCA",NA,"NOT_ATTEMPTED"
2,19,19038,1382,"PCAx2PCA",NA,"NOT_ATTEMPTED"
3,19,21,11791,"orthogonal array fuse fuse fuse fuse postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
3,19,22,11823,"orthogonal array fuse fuse fuse fuse postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
3,19,23,11847,"orthogonal array fuse fuse fuse fuse postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
3,19,24,11869,"orthogonal array fuse fuse fuse fuse postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
3,19,381,13717,"Raaphorst-Moura-Stevens","terminal (search or published array)","TERMINAL_CLAIMED"
3,19,382,20215,"Add a factor","Add a factor","ARITHMETIC"
3,19,399,20574,"perfect hash family2,760,381T361","perfect hash family","ARITHMETIC"
3,19,553,24325,"Raaphorst-Moura-Stevens fuse fuse fuse fuse","fuse","ARITHMETIC"
3,19,762,26371,"Chateauneuf-Kreher doubling","Chateauneuf-Kreher doubling","ARITHMETIC"
3,19,6555,32851,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITHMETIC"
3,19,6556,32868,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
3,19,7239,32869,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITHMETIC"
3,19,7240,33210,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
3,19,7620,37494,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
4,19,21,253422,"extended OA (Colbourn)","terminal (search or published array)","TERMINAL_CLAIMED"
4,19,38,377227,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,19,40,383725,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,19,361,630667,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,19,3629,1260973,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,19,3743,1261315,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,19,3781,1261657,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,19,4427,1261711,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,19,6555,1371097,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,19,6859,1371421,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,19,6878,1456938,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,19,6973,1460935,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,19,6992,1461294,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,19,7106,1461301,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,19,7144,1465735,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,19,7239,1466077,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,19,7258,1583041,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,19,7277,1588873,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,19,7334,1595029,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,19,7505,1599535,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,19,7562,1600165,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,19,7581,1603209,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,19,7695,1603227,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,19,7714,1670331,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
